datetime,lat,long,pm2_5,pm10,no2,co,so2,o3,temp_c,wind,humidity,AQI
2025-02-11 05:30:00,23.55,87.27,103.18997543137365,109.922,48.6,1031.0,39.960003,6.0,15.75,3.1072817,72.41343,244
2025-02-11 06:30:00,23.55,87.27,104.45182747108885,111.630005,44.5,955.0,48.600002,14.0,16.2,3.6447225,69.66386,248
2025-02-11 07:30:00,23.55,87.27,102.94495690570035,109.068,38.6,810.0,60.48,27.0,18.45,5.2478566,60.43108,243
2025-02-11 08:30:00,23.55,87.27,86.06721473372046,91.98801,33.0,673.0,70.200005,46.0,21.85,3.8268526,50.29073,187
2025-02-11 09:30:00,23.55,87.27,67.69314786337243,74.42,28.0,561.0,76.409996,79.0,25.35,3.494968,39.135643,126
2025-02-11 10:30:00,23.55,87.27,53.68337313228573,59.048004,23.3,456.0,80.46,119.0,27.7,3.693291,32.081814,128
2025-02-11 11:30:00,23.55,87.27,49.95234285771223,52.948,19.3,377.0,80.19,149.0,29.35,5.1544156,28.090803,172
2025-02-11 12:30:00,23.55,87.27,46.92234896154278,50.264004,16.0,336.0,72.9,162.0,30.45,9.016185,26.636969,191
2025-02-11 13:30:00,23.55,87.27,44.817062853858474,48.556,13.6,321.0,61.425,165.0,30.95,11.173057,25.712563,196
2025-02-11 14:30:00,23.55,87.27,40.884585053498085,47.336,12.5,314.0,51.165005,161.0,31.1,12.245294,24.315401,190
2025-02-11 15:30:00,23.55,87.27,35.49084145891808,45.871998,13.2,301.0,43.875,149.0,30.75,12.785069,24.722038,172
2025-02-11 16:30:00,23.55,87.27,32.39170278806256,44.408005,15.2,296.0,37.8,131.0,30.1,11.570515,25.74697,146
2025-02-11 17:30:00,23.55,87.27,39.80303436222404,47.58,26.4,329.0,55.350002,122.0,27.55,4.39436,32.14779,132
2025-02-11 18:30:00,23.55,87.27,57.635438268974745,64.782,32.6,442.0,58.86,108.0,26.1,2.9024127,35.12769,112
2025-02-11 19:30:00,23.55,87.27,76.38656923446848,84.423996,41.3,592.0,63.45,88.0,24.35,4.6730714,39.246746,155
2025-02-11 20:30:00,23.55,87.27,94.60714070425814,103.090004,48.1,682.0,66.420006,71.0,23.0,5.3517847,44.46364,215
2025-02-11 21:30:00,23.55,87.27,107.56290304943043,117.608,51.5,640.0,66.420006,59.0,21.35,4.5820518,51.168427,259
2025-02-11 22:30:00,23.55,87.27,119.46725143087832,129.808,53.0,537.0,64.53,49.0,20.4,2.36753,55.521763,298
2025-02-11 23:30:00,23.55,87.27,126.59690167285069,135.78601,53.2,488.0,61.559998,40.0,20.25,9.0,55.483856,305
2025-02-12 00:30:00,23.55,87.27,127.29189309686254,137.494,52.3,560.0,56.97,32.0,20.7,10.474082,51.166565,306
2025-02-12 01:30:00,23.55,87.27,125.15906632822917,136.03,50.1,686.0,51.165005,25.0,19.4,5.6521144,51.68363,304
2025-02-12 02:30:00,23.55,87.27,113.39674534568759,124.44,46.9,783.0,46.575,22.0,19.1,1.1525624,51.256767,278
2025-02-12 03:30:00,23.55,87.27,93.19102174951342,105.652,42.3,815.0,43.875,23.0,17.75,3.693291,57.30627,211
2025-02-12 04:30:00,23.55,87.27,78.45151673773802,91.133995,36.7,818.0,42.255,27.0,17.2,2.9024127,59.731163,162
2025-02-12 05:30:00,23.55,87.27,78.47615200703908,94.91601,35.5,816.0,40.365,24.0,17.15,4.5,58.72183,162
2025-02-12 06:30:00,23.55,87.27,73.45256478783028,89.792,32.9,833.0,44.415005,31.0,17.4,2.657668,63.490604,145
2025-02-12 07:30:00,23.55,87.27,70.13364386816635,85.156006,29.2,844.0,49.95,42.0,19.5,4.6800003,56.78743,134
2025-02-12 08:30:00,23.55,87.27,63.631677809497674,78.08,25.5,801.0,55.215004,58.0,23.0,3.1845248,45.97006,112
2025-02-12 09:30:00,23.55,87.27,54.814020531153936,81.496,22.2,653.0,60.21,83.0,26.75,3.693291,35.07557,91
2025-02-12 10:30:00,23.55,87.27,49.12785261861677,91.133995,18.9,450.0,64.935,114.0,29.2,6.193674,25.1605,121
2025-02-12 11:30:00,23.55,87.27,41.87480661794187,92.354,16.1,300.0,66.420006,137.0,30.65,7.1321807,21.096403,154
2025-02-12 12:30:00,23.55,87.27,40.16596304248489,87.718,13.3,251.0,62.235,149.0,31.5,8.049845,20.519112,172
2025-02-12 13:30:00,23.55,87.27,40.14830230702653,80.642,10.9,253.0,55.08,155.0,32.0,10.484902,20.78572,181
2025-02-12 14:30:00,23.55,87.27,40.41020625372463,73.566,10.9,267.0,49.545002,155.0,32.05,13.529966,20.304111,181
2025-02-12 15:30:00,23.55,87.27,39.254366892877705,67.71,14.7,268.0,47.790005,148.0,31.5,14.650939,20.661034,171
2025-02-12 16:30:00,23.55,87.27,40.251921496751336,64.294,20.9,281.0,47.790005,136.0,30.6,12.284916,21.303503,153
2025-02-12 17:30:00,23.55,87.27,47.693777752941415,73.322,27.0,336.0,49.140003,116.0,28.1,3.143565,27.749855,124
2025-02-12 18:30:00,23.55,87.27,68.25639889841449,94.062004,31.6,476.0,51.165005,100.0,26.9,2.0124612,29.265757,128
2025-02-12 19:30:00,23.55,87.27,83.1361810823773,108.214,38.0,658.0,54.0,79.0,25.45,2.5772076,33.44004,177
2025-02-12 20:30:00,23.55,87.27,96.20660570113606,122.976006,43.7,787.0,55.755,60.0,24.1,10.621525,36.992462,221
2025-02-12 21:30:00,23.55,87.27,113.95202678193789,141.76399,47.9,805.0,55.620003,48.0,22.3,1.0948973,52.445526,280
2025-02-12 22:30:00,23.55,87.27,129.18007569285945,156.28201,51.3,770.0,54.540005,38.0,22.45,4.913044,42.559113,307
2025-02-12 23:30:00,23.55,87.27,127.35007379615226,153.354,53.4,754.0,52.65,31.0,21.45,3.4388947,46.003834,306
2025-02-13 00:30:00,23.55,87.27,124.42732223465627,150.548,53.6,798.0,49.95,25.0,20.6,3.143565,53.76029,303
2025-02-13 01:30:00,23.55,87.27,122.17598659022318,147.742,52.4,860.0,46.575,21.0,19.8,3.9312592,60.548798,302
2025-02-13 02:30:00,23.55,87.27,117.31782903689134,142.61801,50.7,894.0,43.065,18.0,19.0,4.1125174,67.29039,291
2025-02-13 03:30:00,23.55,87.27,110.66349952421427,133.468,49.0,873.0,38.070004,16.0,18.6,5.6835546,71.283676,269
2025-02-13 04:30:00,23.55,87.27,103.98489316815846,124.074,46.9,822.0,32.805,15.0,17.7,4.6277857,74.20755,247
2025-02-13 05:30:00,23.55,87.27,87.95216830139009,104.798004,40.8,772.0,36.045002,20.0,17.4,4.991553,71.292984,193
2025-02-13 06:30:00,23.55,87.27,83.04123087039342,97.722,37.9,739.0,43.605,30.0,17.7,5.6492476,73.48363,177
2025-02-13 07:30:00,23.55,87.27,74.48184173128288,84.66801,33.7,707.0,53.73,44.0,19.75,8.913181,59.546806,148
2025-02-13 08:30:00,23.55,87.27,58.11741142660303,64.782,28.4,651.0,58.995003,63.0,22.65,7.5363917,48.379467,97
2025-02-13 09:30:00,23.55,87.27,44.819425015194604,55.022,21.2,546.0,54.540005,91.0,26.4,10.310402,37.145054,91
2025-02-13 10:30:00,23.55,87.27,38.82669456190468,55.144,12.9,418.0,45.36,124.0,28.25,12.031756,32.34311,135
2025-02-13 11:30:00,23.55,87.27,42.0482941919209,61.488003,7.1,323.0,38.475002,148.0,29.6,11.503113,26.859598,171
2025-02-13 12:30:00,23.55,87.27,42.386657581728755,60.756,5.2,285.0,37.125,158.0,30.25,12.015589,24.674019,185
2025-02-13 13:30:00,23.55,87.27,40.81526800034603,56.242,5.8,280.0,37.935,160.0,30.65,11.712455,22.7554,188
2025-02-13 14:30:00,23.55,87.27,37.854409875824956,50.02,7.6,288.0,38.88,157.0,30.65,12.287555,21.987545,184
2025-02-13 15:30:00,23.55,87.27,34.802988847511855,42.578003,11.1,311.0,39.15,148.0,30.25,12.662843,21.585249,171
2025-02-13 16:30:00,23.55,87.27,31.23403547024866,36.478,15.8,348.0,39.285,134.0,29.35,11.701385,22.732574,150
2025-02-13 17:30:00,23.55,87.27,29.199970490374128,31.354002,18.3,369.0,37.395,114.0,27.55,7.628263,26.125237,121
2025-02-13 18:30:00,23.55,87.27,35.3209422977492,36.356,19.1,360.0,36.72,102.0,26.0,7.5170207,31.713913,103
2025-02-13 19:30:00,23.55,87.27,35.78629416034459,36.356,20.1,335.0,35.64,87.0,25.1,10.404249,30.60928,87
2025-02-13 20:30:00,23.55,87.27,29.475967987747616,31.354002,20.3,315.0,34.29,75.0,24.2,11.113451,30.147205,75
2025-02-13 21:30:00,23.55,87.27,24.544647175648706,28.426,19.0,306.0,32.4,72.0,22.85,8.792405,25.938965,72
2025-02-13 22:30:00,23.55,87.27,23.061616895982834,27.816,16.9,301.0,30.24,73.0,20.5,4.942631,29.839832,73
2025-02-13 23:30:00,23.55,87.27,21.682072776995856,25.864002,15.2,297.0,28.485,74.0,19.6,5.4744864,32.343887,74
2025-02-14 00:30:00,23.55,87.27,19.072521804502657,23.546,14.1,293.0,27.54,73.0,18.6,5.5916004,37.338375,73
2025-02-14 01:30:00,23.55,87.27,18.42520920113275,21.472,13.5,291.0,27.0,72.0,17.7,5.6262593,41.788326,72
2025-02-14 02:30:00,23.55,87.27,19.058820450491222,20.130001,13.3,294.0,27.270002,71.0,16.8,5.950899,47.095745,71
2025-02-14 03:30:00,23.55,87.27,18.4856734494017,19.642,14.0,306.0,28.08,70.0,15.55,4.8899083,53.532894,70
2025-02-14 04:30:00,23.55,87.27,19.139233584305426,20.252,15.2,323.0,29.7,68.0,14.7,4.952453,58.518864,68
2025-02-14 05:30:00,23.55,87.27,20.60605703713368,21.105999,15.6,339.0,32.13,67.0,13.7,4.9785542,63.295452,67
2025-02-14 06:30:00,23.55,87.27,24.554171300812623,26.108,16.6,355.0,39.15,68.0,14.8,5.297018,67.31368,68
2025-02-14 07:30:00,23.55,87.27,30.109640773030346,31.232,17.9,370.0,48.735,70.0,17.3,7.2022495,55.855606,70
2025-02-14 08:30:00,23.55,87.27,28.462321537319347,29.768,18.2,371.0,55.08,77.0,20.3,5.720489,43.55952,77
2025-02-14 09:30:00,23.55,87.27,24.953430785922016,25.742,16.5,346.0,55.08,92.0,23.3,6.6697226,32.94474,92
2025-02-14 10:30:00,23.55,87.27,22.069922331886996,23.546,13.7,308.0,51.840004,112.0,25.65,9.178235,24.903957,118
2025-02-14 11:30:00,23.55,87.27,20.065889090090785,22.692001,11.7,278.0,49.005,127.0,27.2,10.209348,20.590734,140
2025-02-14 12:30:00,23.55,87.27,19.196971813596665,21.838,10.8,265.0,48.059998,134.0,28.4,10.717182,17.686619,150
2025-02-14 13:30:00,23.55,87.27,18.8068103461996,21.472,10.6,262.0,47.385,136.0,29.05,11.633348,16.669853,153
2025-02-14 14:30:00,23.55,87.27,20.09115463282472,21.838,11.5,264.0,46.305,134.0,29.3,12.601285,16.72787,150
2025-02-14 15:30:00,23.55,87.27,18.42925522173031,22.326,14.2,274.0,44.28,127.0,29.05,12.783802,17.339575,140
2025-02-14 16:30:00,23.55,87.27,18.29395740723408,23.18,17.9,290.0,41.850002,116.0,28.3,12.224107,19.446608,124
2025-02-14 17:30:00,23.55,87.27,21.019447447184163,21.105999,22.2,307.0,43.74,102.0,25.85,5.297018,24.524223,103
2025-02-14 18:30:00,23.55,87.27,33.52125834431679,33.062,24.8,317.0,41.579998,91.0,24.2,5.8603754,29.321817,91
2025-02-14 19:30:00,23.55,87.27,43.191039776290324,43.798004,28.3,328.0,38.475002,75.0,23.25,4.1046314,31.047426,75
2025-02-14 20:30:00,23.55,87.27,41.55571412356518,43.920002,30.2,358.0,35.775,63.0,21.7,5.3939967,34.113632,69
2025-02-14 21:30:00,23.55,87.27,37.144448644313755,38.796,28.8,425.0,34.02,59.0,21.4,1.5379207,33.90931,62
2025-02-14 22:30:00,23.55,87.27,34.63209305405256,35.99,25.8,511.0,32.670002,59.0,20.45,0.35999998,34.958595,59
2025-02-14 23:30:00,23.55,87.27,32.50928319823965,34.282,23.5,582.0,31.725,58.0,19.05,0.56920993,37.468605,58
2025-02-15 00:30:00,23.55,87.27,30.74888527362825,32.940002,22.6,622.0,30.779999,56.0,17.8,1.7727944,41.817036,56
2025-02-15 01:30:00,23.55,87.27,30.75122436211515,33.672,22.5,647.0,30.24,53.0,16.55,1.8,49.534817,53
2025-02-15 02:30:00,23.55,87.27,33.161387785617634,35.746,23.7,667.0,31.455,49.0,15.95,1.1384199,51.64318,55
2025-02-15 03:30:00,23.55,87.27,37.185976682458794,39.528004,27.5,688.0,34.02,42.0,15.35,3.06,52.928387,62
2025-02-15 04:30:00,23.55,87.27,42.95941804200839,46.116,32.6,705.0,38.34,35.0,15.2,2.226477,53.440525,72
2025-02-15 05:30:00,23.55,87.27,39.763814311369146,42.944,27.7,709.0,35.775,33.0,14.7,2.1068459,56.344044,66
2025-02-15 06:30:00,23.55,87.27,48.83667062797349,51.850002,27.3,701.0,50.085,40.0,14.85,3.8521678,62.06087,81
2025-02-15 07:30:00,23.55,87.27,62.82762445632865,66.49,26.8,680.0,69.659996,50.0,17.65,6.090812,48.319817,109
2025-02-15 08:30:00,23.55,87.27,48.77121139429598,50.02,25.9,635.0,84.645004,63.0,21.6,3.693291,35.657467,102
2025-02-15 09:30:00,23.55,87.27,40.092710410686514,43.554,24.7,543.0,90.990005,80.0,24.9,1.8,27.15686,104
2025-02-15 10:30:00,23.55,87.27,30.424622525209205,32.208,23.1,428.0,92.475,98.0,27.05,4.4565907,23.25232,104
2025-02-15 11:30:00,23.55,87.27,26.71012946111097,30.012001,21.4,346.0,90.585,114.0,28.45,6.7205353,20.6877,121
2025-02-15 12:30:00,23.55,87.27,28.690572768766415,32.696,19.0,329.0,84.375,125.0,29.35,8.936778,19.362444,137
2025-02-15 13:30:00,23.55,87.27,29.720166232968154,34.404003,16.3,346.0,74.925,133.0,29.8,10.9859,19.13407,149
2025-02-15 14:30:00,23.55,87.27,30.06628868391819,35.258,15.1,358.0,65.745,136.0,29.9,11.555103,19.15849,153
2025-02-15 15:30:00,23.55,87.27,29.203753950657372,34.404003,16.1,340.0,58.05,132.0,29.5,12.525207,20.021927,147
2025-02-15 16:30:00,23.55,87.27,26.12837426431911,32.208,18.6,317.0,50.76,123.0,28.85,11.334284,21.378544,134
2025-02-15 17:30:00,23.55,87.27,18.37180211933263,20.496,14.8,323.0,32.13,99.0,27.05,5.9427266,24.6732,99
2025-02-15 18:30:00,23.55,87.27,25.570940099096344,27.45,15.7,386.0,33.075,91.0,25.75,7.748368,28.159283,91
2025-02-15 19:30:00,23.55,87.27,27.402005542459108,30.5,17.0,478.0,34.425,79.0,24.05,4.514377,33.73058,79
2025-02-15 20:30:00,23.55,87.27,27.532239164062002,31.11,18.4,546.0,35.370003,69.0,23.45,8.467655,33.444878,69
2025-02-15 21:30:00,23.55,87.27,31.03922201755248,34.038002,19.6,563.0,35.370003,64.0,22.65,6.2405767,32.53328,64
2025-02-15 22:30:00,23.55,87.27,34.88435775608824,40.016,20.8,555.0,35.100002,62.0,21.6,2.7238941,35.657467,62
2025-02-15 23:30:00,23.55,87.27,39.43713333347058,45.994003,22.5,552.0,35.64,58.0,20.3,1.4512063,39.02643,66
2025-02-16 00:30:00,23.55,87.27,45.94071093889636,52.094,25.4,563.0,38.34,51.0,19.45,1.5273507,44.220406,77
2025-02-16 01:30:00,23.55,87.27,54.382719924854584,59.658005,28.7,579.0,41.850002,43.0,19.3,0.56920993,46.345913,91
2025-02-16 02:30:00,23.55,87.27,58.99675157885725,65.758,31.2,595.0,44.28,37.0,18.6,1.4512063,46.628063,98
2025-02-16 03:30:00,23.55,87.27,63.514978242544835,70.272,32.2,615.0,43.335,33.0,18.15,1.0495713,53.483906,112
2025-02-16 04:30:00,23.55,87.27,65.69233535020366,73.566,32.4,636.0,41.31,31.0,17.8,1.4512063,48.694153,119
2025-02-16 05:30:00,23.55,87.27,65.448242620198,73.810005,31.4,644.0,39.015,27.0,17.2,2.0523157,51.095932,118
2025-02-16 06:30:00,23.55,87.27,69.61260555706411,76.73801,28.8,633.0,43.605,36.0,16.95,2.7416782,61.91975,132
2025-02-16 07:30:00,23.55,87.27,72.02391737113155,79.544,25.4,608.0,50.76,49.0,19.15,4.5572357,54.106094,140
2025-02-16 08:30:00,23.55,87.27,64.97308832704331,73.566,23.6,573.0,62.640003,64.0,22.15,3.4152596,45.12688,117
2025-02-16 09:30:00,23.55,87.27,57.55320097326296,64.538,25.5,520.0,85.32,82.0,25.15,4.1046314,37.290016,102
2025-02-16 10:30:00,23.55,87.27,54.347800305170594,62.22,29.2,457.0,112.86,102.0,27.4,3.8647635,32.322502,111
2025-02-16 11:30:00,23.55,87.27,51.37085222406141,58.56,31.1,412.0,129.19499,119.0,29.2,2.9301877,29.108696,128
2025-02-16 12:30:00,23.55,87.27,50.68251638131269,55.998005,28.9,404.0,124.740005,132.0,30.6,4.8965297,25.880365,147
2025-02-16 13:30:00,23.55,87.27,50.37309464987676,55.266,25.0,415.0,109.08001,141.0,31.5,7.3469996,23.447803,160
2025-02-16 14:30:00,23.55,87.27,47.69881434087839,57.461998,23.0,419.0,94.77,145.0,32.05,10.03167,21.449038,166
2025-02-16 15:30:00,23.55,87.27,44.351631637826856,58.926,25.2,397.0,86.13,141.0,31.85,11.897714,21.32551,160
2025-02-16 16:30:00,23.55,87.27,41.68729540795843,58.804,29.4,368.0,78.840004,131.0,31.45,8.699793,20.791323,146
2025-02-16 17:30:00,23.55,87.27,44.0029605208048,54.534,34.3,368.0,84.51,117.0,28.55,3.8268526,28.34912,125
2025-02-16 18:30:00,23.55,87.27,59.60713962486961,68.686,34.4,416.0,80.595,108.0,27.35,5.4833565,29.190975,112
2025-02-16 19:30:00,23.55,87.27,67.26455860165282,72.712,34.4,492.0,75.195,96.0,26.3,11.7,40.19167,124
2025-02-16 20:30:00,23.55,87.27,75.91801032700272,80.154,33.7,571.0,69.39001,86.0,24.5,7.8954163,51.32353,153
2025-02-16 21:30:00,23.55,87.27,83.80005721190513,87.474,31.8,653.0,63.585,82.0,22.9,6.048107,58.563766,179
2025-02-16 22:30:00,23.55,87.27,90.28536975948475,93.20801,29.2,738.0,57.51,81.0,22.0,4.3274937,65.54923,201
2025-02-16 23:30:00,23.55,87.27,94.06312692007151,96.868004,26.7,805.0,52.38,79.0,21.2,4.072935,68.17622,214
2025-02-17 00:30:00,23.55,87.27,96.66286353000156,100.284,24.6,847.0,48.735,76.0,20.6,4.8965297,69.60964,222
2025-02-17 01:30:00,23.55,87.27,99.6230152050529,103.45601,22.6,870.0,46.170002,74.0,19.9,4.724786,75.0609,232
2025-02-17 02:30:00,23.55,87.27,100.52780969069943,104.798004,21.1,876.0,44.145,71.0,19.35,7.029225,79.429726,235
2025-02-17 03:30:00,23.55,87.27,101.05039061501994,105.652,20.4,856.0,42.255,67.0,18.8,7.4520864,82.7282,237
2025-02-17 04:30:00,23.55,87.27,100.67248263866941,106.506004,20.1,817.0,41.04,63.0,18.4,7.282774,82.41514,236
2025-02-17 05:30:00,23.55,87.27,98.77337847709803,105.042,20.0,784.0,42.120003,63.0,18.1,7.3997297,80.28306,229
2025-02-17 06:30:00,23.55,87.27,97.87889017159341,104.188,20.4,774.0,43.335,65.0,18.5,7.2,78.04186,226
2025-02-17 07:30:00,23.55,87.27,98.46443319548293,105.896,20.8,769.0,45.495003,69.0,19.9,5.983477,70.15157,228
2025-02-17 08:30:00,23.55,87.27,99.96431504801264,107.97,20.7,740.0,49.545002,79.0,22.5,5.7402787,59.422638,233
2025-02-17 09:30:00,23.55,87.27,93.64836152367863,102.84601,19.3,663.0,56.97,99.0,25.05,5.3939967,55.24412,212
2025-02-17 10:30:00,23.55,87.27,86.64880494366754,94.30601,17.2,563.0,66.420006,126.0,27.1,4.73506,54.187607,189
2025-02-17 11:30:00,23.55,87.27,88.73891962665763,93.69601,15.9,483.0,74.925,149.0,28.95,3.536439,49.111404,196
2025-02-17 12:30:00,23.55,87.27,89.04916621740531,94.30601,15.6,440.0,81.81,168.0,30.45,2.8460495,44.339928,200
2025-02-17 13:30:00,23.55,87.27,89.66817384166683,94.55,16.0,417.0,87.885,183.0,31.5,2.3469126,37.832462,238
2025-02-17 14:30:00,23.55,87.27,87.13318665891475,93.69601,17.9,405.0,91.935,191.0,31.85,4.3536186,32.273846,258
2025-02-17 15:30:00,23.55,87.27,84.37991302405115,91.98801,22.5,402.0,93.825005,187.0,32.0,7.6367526,27.41489,248
2025-02-17 16:30:00,23.55,87.27,82.59139684609077,90.646,28.5,411.0,93.69,175.0,31.25,10.717182,28.229736,218
2025-02-17 17:30:00,23.55,87.27,109.9468751306261,119.072,34.7,433.0,89.235,158.0,30.1,8.731391,30.755352,266
2025-02-17 18:30:00,23.55,87.27,129.22492806632587,136.884,34.4,478.0,87.48,144.0,27.8,1.5273507,39.821995,307
2025-02-17 19:30:00,23.55,87.27,127.924905934062,135.17601,33.8,538.0,84.645004,125.0,26.65,8.909545,48.50333,306
2025-02-17 20:30:00,23.55,87.27,124.67133337585558,130.052,32.4,585.0,79.38,109.0,25.0,5.22,59.062977,304
2025-02-17 21:30:00,23.55,87.27,127.50449122356181,134.078,29.7,616.0,69.39001,98.0,24.2,4.8433046,64.976074,306
2025-02-17 22:30:00,23.55,87.27,135.8667315951919,141.154,26.3,636.0,56.97,90.0,23.85,11.9140415,63.072422,312
2025-02-17 23:30:00,23.55,87.27,120.70436662576458,125.782,23.2,632.0,47.385,84.0,23.55,7.6579366,60.054432,301
2025-02-18 00:30:00,23.55,87.27,93.15348892301422,99.43,20.6,584.0,43.2,83.0,22.25,8.29173,65.60209,211
2025-02-18 01:30:00,23.55,87.27,78.37505129261224,88.328,18.4,512.0,41.715,84.0,21.95,9.299225,65.11886,161
2025-02-18 02:30:00,23.55,87.27,72.79374081467286,84.66801,16.8,464.0,40.77,84.0,21.5,7.6409945,62.751286,143
2025-02-18 03:30:00,23.55,87.27,68.49169286663185,81.252,16.1,466.0,39.015,80.0,20.85,6.1120534,64.672775,128
2025-02-18 04:30:00,23.55,87.27,66.5345969204669,80.398,16.1,492.0,37.8,75.0,20.45,6.320538,66.28626,122
2025-02-18 05:30:00,23.55,87.27,70.83730196896757,82.96,15.4,514.0,38.61,76.0,19.7,5.068846,69.43486,136
2025-02-18 06:30:00,23.55,87.27,71.5500791051346,83.57,16.4,527.0,42.255,76.0,20.4,5.232399,69.12342,139
2025-02-18 07:30:00,23.55,87.27,69.82120584847075,80.154,17.6,536.0,47.385,77.0,21.8,5.2416787,63.840763,133
2025-02-18 08:30:00,23.55,87.27,65.65033753248436,79.3,18.1,526.0,52.65,86.0,24.25,6.424764,54.86698,119
2025-02-18 09:30:00,23.55,87.27,66.85925741550759,82.96,17.1,483.0,58.320004,111.0,26.7,6.6624317,46.825783,123
2025-02-18 10:30:00,23.55,87.27,68.98734035622195,87.474,15.3,422.0,63.99,144.0,28.6,5.7852573,37.88555,165
2025-02-18 11:30:00,23.55,87.27,74.24406134162368,93.452,13.7,366.0,67.23,169.0,30.05,5.4656014,31.988066,202
2025-02-18 12:30:00,23.55,87.27,76.87858995639425,96.624,12.0,319.0,65.88,180.0,31.15,5.00128,27.186356,230
2025-02-18 13:30:00,23.55,87.27,71.89417462661136,92.59801,10.4,278.0,62.100002,184.0,31.85,4.6938257,23.698374,240
2025-02-18 14:30:00,23.55,87.27,65.06513836832936,86.37601,10.8,261.0,59.13,182.0,32.25,5.6835546,21.135378,235
2025-02-18 15:30:00,23.55,87.27,59.75160152579139,80.154,14.9,276.0,58.590004,173.0,32.05,7.579261,19.957571,212
2025-02-18 16:30:00,23.55,87.27,55.54588859917762,76.982,21.0,315.0,58.995003,159.0,31.35,10.239453,19.716995,187
2025-02-18 17:30:00,23.55,87.27,48.74990366577806,64.538,24.6,375.0,50.22,124.0,29.55,10.134496,22.54958,135
2025-02-18 18:30:00,23.55,87.27,71.4074546680257,86.01,25.8,472.0,51.704998,120.0,27.5,4.896529,27.11755,138
2025-02-18 19:30:00,23.55,87.27,87.32363307282637,98.82,27.3,589.0,53.73,113.0,26.4,1.7727944,29.731478,191
2025-02-18 20:30:00,23.55,87.27,95.89532273276885,103.700005,28.0,673.0,55.215004,108.0,24.7,5.369916,34.030514,220
2025-02-18 21:30:00,23.55,87.27,103.7644277254493,108.824,26.9,697.0,56.16,106.0,24.25,6.638072,60.40976,246
2025-02-18 22:30:00,23.55,87.27,110.23552128244806,115.29,24.9,687.0,56.43,106.0,22.8,2.1749482,73.65875,267
2025-02-18 23:30:00,23.55,87.27,115.40284200847651,121.268005,23.4,668.0,55.215004,101.0,21.95,2.9024127,76.11358,285
2025-02-19 00:30:00,23.55,87.27,122.50559783519812,129.198,23.0,640.0,51.165005,88.0,21.85,1.2074767,73.030914,302
2025-02-19 01:30:00,23.55,87.27,121.70297693464462,128.344,23.1,603.0,45.495003,72.0,21.55,1.4512063,70.46481,301
2025-02-19 02:30:00,23.55,87.27,120.0395859744652,128.1,23.3,576.0,41.175,59.0,20.9,3.06,64.68362,300
2025-02-19 03:30:00,23.55,87.27,120.18503730425363,129.198,23.2,570.0,37.935,52.0,20.7,5.4744864,59.577126,300
2025-02-19 04:30:00,23.55,87.27,123.79511001458633,132.614,23.1,573.0,36.18,49.0,20.3,5.3426957,60.865276,303
2025-02-19 05:30:00,23.55,87.27,99.0933280802764,108.214,21.6,575.0,44.55,55.0,19.95,4.724786,62.606422,230
2025-02-19 06:30:00,23.55,87.27,101.74724302369094,111.38601,22.0,576.0,48.735,60.0,20.6,7.0107627,63.783524,239
2025-02-19 07:30:00,23.55,87.27,102.1478211922109,110.532,22.6,574.0,55.08,68.0,22.0,6.696387,59.690544,240
2025-02-19 08:30:00,23.55,87.27,95.52780649044226,106.262,22.5,558.0,63.315002,84.0,24.65,7.1321807,50.865135,218
2025-02-19 09:30:00,23.55,87.27,88.6022049412122,99.43,21.3,512.0,75.87,116.0,27.2,9.109138,42.613327,195
2025-02-19 10:30:00,23.55,87.27,94.19884908057439,103.944,19.5,450.0,90.450005,157.0,28.75,9.12513,40.609516,214
2025-02-19 11:30:00,23.55,87.27,100.26719494839053,109.678,17.7,404.0,99.9,190.0,29.9,7.731622,38.495792,255
2025-02-19 12:30:00,23.55,87.27,101.56152106429644,111.38601,15.5,383.0,100.17,209.0,30.7,5.4477882,36.88915,300
2025-02-19 13:30:00,23.55,87.27,101.28230176277629,111.874,13.3,378.0,95.175,219.0,30.8,2.7238941,36.678955,302
2025-02-19 14:30:00,23.55,87.27,99.42258884802258,111.38601,12.8,386.0,90.72,221.0,30.95,1.0495713,34.978676,302
2025-02-19 15:30:00,23.55,87.27,94.23731907369894,106.262,15.7,407.0,89.1,211.0,30.5,3.8521678,31.587627,301
2025-02-19 16:30:00,23.55,87.27,92.87753390270898,104.554,20.2,443.0,87.75,192.0,30.9,4.991553,28.512531,260
2025-02-19 17:30:00,23.55,87.27,132.40732455603194,147.132,23.5,493.0,82.08,166.0,22.35,16.344357,74.28154,310
2025-02-19 18:30:00,23.55,87.27,139.61691903273507,152.86601,21.6,565.0,76.275,158.0,25.55,6.59154,63.246567,315
2025-02-19 19:30:00,23.55,87.27,143.4786646556674,152.25601,19.0,652.0,68.31,147.0,24.55,9.505977,68.621445,318
2025-02-19 20:30:00,23.55,87.27,138.69244107455955,144.814,17.0,733.0,61.83,136.0,23.55,10.706595,75.89017,314
2025-02-19 21:30:00,23.55,87.27,128.178875445244,133.468,16.1,802.0,57.78,127.0,22.55,7.8728137,79.87215,306
2025-02-19 22:30:00,23.55,87.27,119.81779860975438,125.538,15.8,866.0,55.350002,120.0,21.95,4.2366967,83.10186,299
2025-02-19 23:30:00,23.55,87.27,116.92303410676945,121.878006,16.2,923.0,54.945004,111.0,21.5,3.6179552,85.685585,290
